"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Barley"	""	"New Castile"	"Sund last"	"Litre"	"Silver"	"Silver"	1504	66.2	0.112122523	"(ECPdb)"	"(Earl J. Hamilton) (American Treasure and the Price Revolution in Spain - 1501-1650) (Cambridge: 1934) (p348-53-p376-83)"
"Barley"	""	"New Castile"	"Sund last"	"Litre"	"Silver"	"Silver"	1505	66.2	0.112122523	"(ECPdb)"	"(Earl J. Hamilton) (American Treasure and the Price Revolution in Spain - 1501-1650) (Cambridge: 1934) (p348-53-p376-83)"
"Barley"	""	"New Castile"	"Sund last"	"Litre"	"Silver"	"Silver"	1506	140.6	0.238133333	"(ECPdb)"	"(Earl J. Hamilton) (American Treasure and the Price Revolution in Spain - 1501-1650) (Cambridge: 1934) (p348-53-p376-83)"
"Barley"	""	"New Castile"	"Sund last"	"Litre"	"Silver"	"Silver"	1507	113.6	0.192403604	"(ECPdb)"	"(Earl J. Hamilton) (American Treasure and the Price Revolution in Spain - 1501-1650) (Cambridge: 1934) (p348-53-p376-83)"
"Barley"	""	"New Castile"	"Sund last"	"Litre"	"Silver"	"Silver"	1508	77.2	0.130753153	"(ECPdb)"	"(Earl J. Hamilton) (American Treasure and the Price Revolution in Spain - 1501-1650) (Cambridge: 1934) (p348-53-p376-83)"
"Barley"	""	"New Castile"	"Sund last"	"Litre"	"Silver"	"Silver"	1509	40.8	0.0691	"(ECPdb)"	"(Earl J. Hamilton) (American Treasure and the Price Revolution in Spain - 1501-1650) (Cambridge: 1934) (p348-53-p376-83)"
"Barley"	""	"New Castile"	"Sund last"	"Litre"	"Silver"	"Silver"	1510	65.7	0.111275676	"(ECPdb)"	"(Earl J. Hamilton) (American Treasure and the Price Revolution in Spain - 1501-1650) (Cambridge: 1934) (p348-53-p376-83)"
"Barley"	""	"New Castile"	"Sund last"	"Litre"	"Silver"	"Silver"	1511	68.4	0.115848649	"(ECPdb)"	"(Earl J. Hamilton) (American Treasure and the Price Revolution in Spain - 1501-1650) (Cambridge: 1934) (p348-53-p376-83)"
"Barley"	""	"New Castile"	"Sund last"	"Litre"	"Silver"	"Silver"	1512	44.1	0.0747	"(ECPdb)"	"(Earl J. Hamilton) (American Treasure and the Price Revolution in Spain - 1501-1650) (Cambridge: 1934) (p348-53-p376-83)"
"Barley"	""	"New Castile"	"Sund last"	"Litre"	"Silver"	"Silver"	1513	80	0.135495495	"(ECPdb)"	"(Earl J. Hamilton) (American Treasure and the Price Revolution in Spain - 1501-1650) (Cambridge: 1934) (p348-53-p376-83)"
