"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1396	33	17.49	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1397	38.33	20.3149	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1398	92	48.76	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1399	16	16.32	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1400	12	12.24	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1413	28	24.08	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1414	39.5	33.97	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1415	13	11.18	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1416	11.92	10.2512	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1417	16	10.56	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1418	14	7.14	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1419	20	9.8	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
"Hops"	""	"Brussels"	"Brussels Mudde"	"Litre"	"Brabant groat"	"Silver"	1420	20	12.2	"(www.iisg.nl/hpw)"	"(Herman van der Wee) (The Growth of the Antwerp Market and the European Economy) (The Hague: Nijhoff-1963)"
