"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Pork"	"Backbone"	"Florence"	"Florence Libra"	"Kilogram"	"Florentine Denari"	"Silver"	1491	16	1.117764471	"(gpih.ucdavis.edu)-(L.A.Abad_2005)"	"(Richard A. Goldthwaite) (The Building of Renaissance Florence) (Baltimore: The Johns Hopkins University Press-1980)"
"Pork"	"Backbone"	"Florence"	"Florence Libra"	"Kilogram"	"Florentine Denari"	"Silver"	1492	17	1.18762475	"(gpih.ucdavis.edu)-(L.A.Abad_2005)"	"(Richard A. Goldthwaite) (The Building of Renaissance Florence) (Baltimore: The Johns Hopkins University Press-1980)"
"Pork"	"Backbone"	"Florence"	"Florence Libra"	"Kilogram"	"Florentine Denari"	"Silver"	1493	15	1.039904923	"(gpih.ucdavis.edu)-(L.A.Abad_2005)"	"(Richard A. Goldthwaite) (The Building of Renaissance Florence) (Baltimore: The Johns Hopkins University Press-1980)"
"Pork"	"Backbone"	"Florence"	"Florence Libra"	"Kilogram"	"Florentine Denari"	"Silver"	1494	18	1.238432226	"(gpih.ucdavis.edu)-(L.A.Abad_2005)"	"(Richard A. Goldthwaite) (The Building of Renaissance Florence) (Baltimore: The Johns Hopkins University Press-1980)"
"Pork"	"Backbone"	"Florence"	"Florence Libra"	"Kilogram"	"Florentine Denari"	"Silver"	1495	18	1.229120706	"(gpih.ucdavis.edu)-(L.A.Abad_2005)"	"(Richard A. Goldthwaite) (The Building of Renaissance Florence) (Baltimore: The Johns Hopkins University Press-1980)"
"Pork"	"Backbone"	"Florence"	"Florence Libra"	"Kilogram"	"Florentine Denari"	"Silver"	1496	19	1.287723061	"(gpih.ucdavis.edu)-(L.A.Abad_2005)"	"(Richard A. Goldthwaite) (The Building of Renaissance Florence) (Baltimore: The Johns Hopkins University Press-1980)"
"Pork"	"Backbone"	"Florence"	"Florence Libra"	"Kilogram"	"Florentine Denari"	"Silver"	1498	20	1.345457234	"(gpih.ucdavis.edu)-(L.A.Abad_2005)"	"(Richard A. Goldthwaite) (The Building of Renaissance Florence) (Baltimore: The Johns Hopkins University Press-1980)"
"Pork"	"Backbone"	"Florence"	"Florence Libra"	"Kilogram"	"Florentine Denari"	"Silver"	1499	28	1.856141731	"(gpih.ucdavis.edu)-(L.A.Abad_2005)"	"(Richard A. Goldthwaite) (The Building of Renaissance Florence) (Baltimore: The Johns Hopkins University Press-1980)"
