"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Wheat"	""	"Cologne"	"Cologne Malter"	"Litre"	"Cologne Albus"	"Silver"	1531	66.05	0.447017857	"(ECPdb)"	"(D. Ebeling and F. Irsigler) (Getreideumsatz Getreide und Brotpreise in Kaaln 1368-1797) (Cologne:1977)"
"Wheat"	""	"Cologne"	"Cologne Malter"	"Litre"	"Cologne Albus"	"Silver"	1532	45.21	0.305975	"(ECPdb)"	"(D. Ebeling and F. Irsigler) (Getreideumsatz Getreide und Brotpreise in Kaaln 1368-1797) (Cologne:1977)"
"Wheat"	""	"Cologne"	"Cologne Malter"	"Litre"	"Cologne Albus"	"Silver"	1533	51.61	0.349289286	"(ECPdb)"	"(D. Ebeling and F. Irsigler) (Getreideumsatz Getreide und Brotpreise in Kaaln 1368-1797) (Cologne:1977)"
"Wheat"	""	"Cologne"	"Cologne Malter"	"Litre"	"Cologne Albus"	"Silver"	1534	43	0.291017857	"(ECPdb)"	"(D. Ebeling and F. Irsigler) (Getreideumsatz Getreide und Brotpreise in Kaaln 1368-1797) (Cologne:1977)"
"Wheat"	""	"Cologne"	"Cologne Malter"	"Litre"	"Cologne Albus"	"Silver"	1535	43.12	0.291828571	"(ECPdb)"	"(D. Ebeling and F. Irsigler) (Getreideumsatz Getreide und Brotpreise in Kaaln 1368-1797) (Cologne:1977)"
"Wheat"	""	"Cologne"	"Cologne Malter"	"Litre"	"Cologne Albus"	"Silver"	1536	50.35	0.340760714	"(ECPdb)"	"(D. Ebeling and F. Irsigler) (Getreideumsatz Getreide und Brotpreise in Kaaln 1368-1797) (Cologne:1977)"
"Wheat"	""	"Cologne"	"Cologne Malter"	"Litre"	"Cologne Albus"	"Silver"	1537	52	0.351928571	"(ECPdb)"	"(D. Ebeling and F. Irsigler) (Getreideumsatz Getreide und Brotpreise in Kaaln 1368-1797) (Cologne:1977)"
"Wheat"	""	"Cologne"	"Cologne Malter"	"Litre"	"Cologne Albus"	"Silver"	1538	56.51	0.38245	"(ECPdb)"	"(D. Ebeling and F. Irsigler) (Getreideumsatz Getreide und Brotpreise in Kaaln 1368-1797) (Cologne:1977)"
"Wheat"	""	"Cologne"	"Cologne Malter"	"Litre"	"Cologne Albus"	"Silver"	1539	62.88	0.425564286	"(ECPdb)"	"(D. Ebeling and F. Irsigler) (Getreideumsatz Getreide und Brotpreise in Kaaln 1368-1797) (Cologne:1977)"
"Wheat"	""	"Cologne"	"Cologne Malter"	"Litre"	"Cologne Albus"	"Silver"	1540	52.83	0.357546429	"(ECPdb)"	"(D. Ebeling and F. Irsigler) (Getreideumsatz Getreide und Brotpreise in Kaaln 1368-1797) (Cologne:1977)"
