"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1861	2.196602912	0.731842702	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1862	2.489118795	1.098670458	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1863	1.964643371	1.038514817	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1864	1.777783957	0.599499567	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1865	2.073620478	0.709359212	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1866	2.57401152	0.829449493	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1867	2.871510339	0.920873679	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1868	2.333730398	0.753206072	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1869	2.196602912	0.709972781	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1870	2.408196209	0.743393922	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1872	1.450857418	0.463320474	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1873	1.453493424	0.450065429	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1874	1.705762858	0.549449033	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1875	1.911138988	0.586489287	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1876	1.890365739	0.625880505	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1877	2.510994289	0.7859637	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1878	2.190588118	0.668941636	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Rice"	"British Imperial"	"Toungoo"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1879	2.863288406	0.894056647	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
