"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1861	1.097397504	0.365620181	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1862	0.940515848	0.415133653	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1863	1.317093811	0.696218692	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1864	2.195397312	0.74032603	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1865	2.533257697	0.866595262	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1866	2.74349376	0.884063451	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1867	1.097397504	0.351927856	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1868	1.936115151	0.624876674	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1869	2.533257697	0.818784316	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1870	1.881474084	0.580798356	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1871	1.963678892	0.670264899	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1872	2.283112958	0.729095061	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1873	2.612680537	0.809000692	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1874	2.772012407	0.892902275	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1875	1.73010982	0.530935155	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1876	1.844174229	0.610586975	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1877	2.415467333	0.756062907	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1878	3.095985993	0.945423705	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1879	3.369851645	1.052230106	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1880	2.390922835	0.732317595	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1881	2.28572223	0.724055771	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1882	2.361283296	0.725972537	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
"Wheat"	"British Imperial"	"Malda"	"British India Maund"	"Kilogram"	"British Rupee"	"Silver"	1883	2.313484039	0.727984684	"(gpih.ucdavis.edu)-(D.S.Jacks_2006-P.A.Lindert_2007)"	"(Government of India) (Calcutta: Office of the Superintendent of Government Printing-various years)"
