"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1520	4.265	0.616474926	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1521	4.241	0.6130059	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1522	4.308	0.622690265	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1524	4.734	0.684265487	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1525	5.002	0.72300295	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1526	4.509	0.651743363	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1528	6.43	0.929410029	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1529	4.643	0.671112094	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1530	5.76	0.832566372	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1531	4.153	0.600286136	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1532	4.407	0.637	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1533	3.07	0.443746313	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1537	4.338	0.627026549	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1538	4.96	0.716932153	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1539	3.315	0.479159292	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1540	2.776	0.401250737	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1541	5.205	0.752345133	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1542	5.281	0.763330383	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1543	4.626	0.668654867	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1544	3.238	0.468029499	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
"Sugar"	""	"Florence"	"Florence Libbra"	"Kilogram"	"Silver"	"Silver"	1545	5.293	0.765064897	"(gpih.ucdavis.edu)-(L.A.Abad_2006)"	"(Giuseppe Parenti) (Prezzi e salari a Firenze dal 1520 al 1620 in I prezzi in Europa dal XIII secole a oggi) (Ruggiero Romano-ed) (Torino: 1967)"
