"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Poultry"	""	"Wollongong"	"Unit"	"Unit"	"English Shilling"	"Silver"	1818	4.02	21.02845555	"(gpih.ucdavis.edu)"	"(N.G. Butlin-J Ginswick and P. Statham) (The Economy Before 1850) (Australian Historical Statistics-Wray Vampley-ed.) (Broadway: Fairfax Syme & Weldon Associates-1987) (p108)"
"Poultry"	""	"Wollongong"	"Unit"	"Unit"	"English Shilling"	"Silver"	1819	3.44	17.99449927	"(gpih.ucdavis.edu)"	"(N.G. Butlin-J Ginswick and P. Statham) (The Economy Before 1850) (Australian Historical Statistics-Wray Vampley-ed.) (Broadway: Fairfax Syme & Weldon Associates-1987) (p108)"
"Poultry"	""	"Wollongong"	"Unit"	"Unit"	"English Shilling"	"Silver"	1820	3.6	18.83145273	"(gpih.ucdavis.edu)"	"(N.G. Butlin-J Ginswick and P. Statham) (The Economy Before 1850) (Australian Historical Statistics-Wray Vampley-ed.) (Broadway: Fairfax Syme & Weldon Associates-1987) (p108)"
"Poultry"	""	"Wollongong"	"Unit"	"Unit"	"English Shilling"	"Silver"	1821	3.21	16.79137868	"(gpih.ucdavis.edu)"	"(N.G. Butlin-J Ginswick and P. Statham) (The Economy Before 1850) (Australian Historical Statistics-Wray Vampley-ed.) (Broadway: Fairfax Syme & Weldon Associates-1987) (p108)"
"Poultry"	""	"Wollongong"	"Unit"	"Unit"	"English Shilling"	"Silver"	1822	3.56	18.62221436	"(gpih.ucdavis.edu)"	"(N.G. Butlin-J Ginswick and P. Statham) (The Economy Before 1850) (Australian Historical Statistics-Wray Vampley-ed.) (Broadway: Fairfax Syme & Weldon Associates-1987) (p108)"
"Poultry"	""	"Wollongong"	"Unit"	"Unit"	"English Shilling"	"Silver"	1823	2.97	15.5359485	"(gpih.ucdavis.edu)"	"(N.G. Butlin-J Ginswick and P. Statham) (The Economy Before 1850) (Australian Historical Statistics-Wray Vampley-ed.) (Broadway: Fairfax Syme & Weldon Associates-1987) (p108)"
"Poultry"	""	"Wollongong"	"Unit"	"Unit"	"English Shilling"	"Silver"	1824	2.44	12.76354018	"(gpih.ucdavis.edu)"	"(N.G. Butlin-J Ginswick and P. Statham) (The Economy Before 1850) (Australian Historical Statistics-Wray Vampley-ed.) (Broadway: Fairfax Syme & Weldon Associates-1987) (p108)"
"Poultry"	""	"Wollongong"	"Unit"	"Unit"	"English Shilling"	"Silver"	1825	3.15	16.47752114	"(gpih.ucdavis.edu)"	"(N.G. Butlin-J Ginswick and P. Statham) (The Economy Before 1850) (Australian Historical Statistics-Wray Vampley-ed.) (Broadway: Fairfax Syme & Weldon Associates-1987) (p108)"
"Poultry"	""	"Wollongong"	"Unit"	"Unit"	"English Shilling"	"Silver"	1826	3.51	18.36066641	"(gpih.ucdavis.edu)"	"(N.G. Butlin-J Ginswick and P. Statham) (The Economy Before 1850) (Australian Historical Statistics-Wray Vampley-ed.) (Broadway: Fairfax Syme & Weldon Associates-1987) (p108)"
"Poultry"	""	"Wollongong"	"Unit"	"Unit"	"English Shilling"	"Silver"	1827	3.69	19.30223905	"(gpih.ucdavis.edu)"	"(N.G. Butlin-J Ginswick and P. Statham) (The Economy Before 1850) (Australian Historical Statistics-Wray Vampley-ed.) (Broadway: Fairfax Syme & Weldon Associates-1987) (p108)"
