"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1712	20	0.0339	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1714	24	0.0399	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1723	22.8	0.033	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1724	24	0.0345	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1725	24	0.0341	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1726	24.88888889	0.0375	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1727	22.28571429	0.0352	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1728	26	0.0417	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1730	28	0.0444	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1731	25.47368421	0.0407	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1732	22	0.0353	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1733	24.875	0.0395	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1734	24.88888889	0.0395	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1735	23.33333333	0.0368	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1736	23.75	0.0376	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1739	20	0.0318	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1740	30	0.0474	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1742	28	0.045	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1759	27.8	0.0477	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1760	34.76923077	0.0547	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1761	52.33333333	0.0754	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1762	45.63636364	0.0666	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1763	38	0.056685838	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1764	42.16666667	0.061082555	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1765	40	0.0607	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1766	40	0.0624	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
"Charcoal"	""	"Copenhagen"	"Copenhagen Danish Salt Tonde"	"Litre"	"Danish Skilling"	"Silver"	1767	35	0.0542	"(gpih.ucdavis.edu)-(D.S.Jacks_2001-L.A.Abad_2005)"	"(A Friis and K Glamann) (A History of Prices and Wages in Denmark-1660-1800-vol I) ( London: Longmans Green and Co. 1958) (Fuel: 299-350)"
