"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Wheat"	""	"Amsterdam"	"Litre"	"Litre"	"Silver"	"Silver"	1462	0.234451861	0.234451861	"(ECPdb)"	"N. W. POSTHUMUS, Inquiry into the History of Prices in Holland, 2 volumes, Leiden: E. J. Brill, 1946-1964"
"Wheat"	""	"Amsterdam"	"Litre"	"Litre"	"Silver"	"Silver"	1463	0.166753886	0.166753886	"(ECPdb)"	"N. W. POSTHUMUS, Inquiry into the History of Prices in Holland, 2 volumes, Leiden: E. J. Brill, 1946-1964"
"Wheat"	""	"Amsterdam"	"Litre"	"Litre"	"Silver"	"Silver"	1464	0.120889241	0.120889241	"(ECPdb)"	"N. W. POSTHUMUS, Inquiry into the History of Prices in Holland, 2 volumes, Leiden: E. J. Brill, 1946-1964"
"Wheat"	""	"Amsterdam"	"Litre"	"Litre"	"Silver"	"Silver"	1465	0.205145378	0.205145378	"(ECPdb)"	"N. W. POSTHUMUS, Inquiry into the History of Prices in Holland, 2 volumes, Leiden: E. J. Brill, 1946-1964"
"Wheat"	""	"Amsterdam"	"Litre"	"Litre"	"Silver"	"Silver"	1466	0.190768552	0.190768552	"(ECPdb)"	"N. W. POSTHUMUS, Inquiry into the History of Prices in Holland, 2 volumes, Leiden: E. J. Brill, 1946-1964"
"Wheat"	""	"Amsterdam"	"Litre"	"Litre"	"Silver"	"Silver"	1467	0.233442152	0.233442152	"(ECPdb)"	"N. W. POSTHUMUS, Inquiry into the History of Prices in Holland, 2 volumes, Leiden: E. J. Brill, 1946-1964"
"Wheat"	""	"Amsterdam"	"Litre"	"Litre"	"Silver"	"Silver"	1468	0.234085545	0.234085545	"(ECPdb)"	"N. W. POSTHUMUS, Inquiry into the History of Prices in Holland, 2 volumes, Leiden: E. J. Brill, 1946-1964"
"Wheat"	""	"Amsterdam"	"Litre"	"Litre"	"Silver"	"Silver"	1469	0.26217581	0.26217581	"(ECPdb)"	"N. W. POSTHUMUS, Inquiry into the History of Prices in Holland, 2 volumes, Leiden: E. J. Brill, 1946-1964"
"Wheat"	""	"Amsterdam"	"Litre"	"Litre"	"Silver"	"Silver"	1471	0.224194606	0.224194606	"(ECPdb)"	"N. W. POSTHUMUS, Inquiry into the History of Prices in Holland, 2 volumes, Leiden: E. J. Brill, 1946-1964"
"Wheat"	""	"Amsterdam"	"Litre"	"Litre"	"Silver"	"Silver"	1472	0.224194606	0.224194606	"(ECPdb)"	"N. W. POSTHUMUS, Inquiry into the History of Prices in Holland, 2 volumes, Leiden: E. J. Brill, 1946-1964"
