"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1808	814	0.407	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1809	662	0.331	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1810	717	0.3585	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1811	948	0.474	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1812	1192	0.596	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1813	959	0.4795	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1814	868	0.434	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1815	959	0.4795	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1816	1026	0.513	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1817	1071	0.5355	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1818	1121	0.5605	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1819	1011	0.5055	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1820	1118	0.559	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1821	805.5	0.40275	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1822	674.75	0.337375	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1823	709	0.3545	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1824	812	0.406	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
"Oats"	""	"Nantes"	"Hectolitre"	"Litre"	"Nantes Centime"	"Silver"	1825	725.6666667	0.362833333	"(ECPdb)"	"(Government of the United Kingdom) (House of Commons Parliamentary Papers 1826-27-Vol. XVI) (p196-7)"
