"Commodity"	"Variety"	"Market"	"Original Measure"	"Standard Measure"	"Original Currency"	"Standard Currency"	"Year"	"Original Value"	"Standardized Value"	"Notes"	"Sources"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1775	6.625	0.229450348	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1776	4.5	0.162804934	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1778	2	0.0724	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1779	2.25	0.0814	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1780	8.25	0.298475712	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1782	9	0.325609867	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1785	3	0.120596247	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1794	36	1.895908823	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1799	8	0.466428233	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1800	15.5	0.723209125	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1801	8	0.495310864	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1805	14.25	0.916531478	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1806	18.25	1.320528906	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1807	19	1.374797217	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1811	45	4.341464897	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1813	36	3.607339638	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1815	28	3.152688132	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
"Maize"	""	"Wallachia"	"Wallachia Kile"	"Litre"	"Wallachian Leu"	"Gold"	1816	23.5	2.64600611	"(www.sfu.ca)-(D.S. Jacks)"	"(M.N. Popa) (La Circulation Monetaire et L'Evolution des Prix en Valachie) (Bucarest: Association Internationale d'etudes du Sud-Est Europeen-1978)"
